id,name,description,type,domain,gender,aliases,residence,theoi_url,level1,level2,level3,level4,level5
Q1639787,Hyas,son of Atlas in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Titan/Hyas.html,Mythological Greek Character,,,,
Q170379,Hydra,"ancient serpent-like chthonic water monster, with reptilian traits, that possessed many heads, in Greek mythology",Mythological Greek Character,[],female organism,"['The Lernean Hydra', 'Lernean Hydra', 'Lernæan Hydra', 'Lernaean Hydra']",,https://www.theoi.com/Ther/DrakonHydra.html,Mythological Greek Character,,,,
Q202257,Hygieia,"goddess in Greek mythology, personification of health",Greek deity,['health'],female,"['Hygiea', 'Hygeia', 'Salus publica', 'Salus populi Romani', 'Salus']",,https://www.theoi.com/Ouranios/AsklepiasHygeia.html,Mythological Greek Character,Greek deity,,,
Q332752,Hylas,"mythical character, companion of Heracles abducted by nymphs",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q847268,Hyllus,son of Heracles and Deianira in Greek mythology,Mythological Greek Character,[],male,"['Hyllas', 'Hyllos', 'Hyllus']",,,Mythological Greek Character,,,,
Q391070,Hylonome,centauride in Greek mythology,centaur,[],female,[],,https://www.theoi.com/Georgikos/KentaurisHylonome.html,Mythological Greek Character,centaur,,,
Q506770,Hymen,Greek god of marriage ceremonies,Greek deity,['marriage'],male,['Hymen'],,https://www.theoi.com/Ouranios/ErosHymenaios.html,Mythological Greek Character,Greek deity,,,
Q179209,Hyperion,Titan in Greek mythology,titan,[],male,[],,https://www.theoi.com/Titan/TitanHyperion.html,Mythological Greek Character,Greek deity,titan,,
Q472784,Hypermnestra,daughter of Danaus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q189347,Hypnos,personification of sleep in Greek mythology,Greek deity,['sleep'],male,['Somnus'],,https://www.theoi.com/Daimon/Hypnos.html,Mythological Greek Character,Greek deity,,,
Q1179038,Hypseus,king of Lapiths,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q775296,Hypsipyle,"queen of Lemnos, granddaughter of Ariadne and Dionysos in Greek mythology",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1817912,Hyrieus,king in Greek mythology,Mythological Greek Character,[],male,['Ephoceus'],,,Mythological Greek Character,,,,
Q830706,Hyrnetho,daughter of Temenus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1539642,Hyrtacus,character in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q690603,Iacchus,minor deity in connection with the Eleusinian mysteries,Greek deity,[],male,['Iachus'],,https://www.theoi.com/Georgikos/EleusiniosIakkhos.html,Mythological Greek Character,Greek deity,,,
Q1655397,Ialmenus,mythical son of Ares,Mythological Greek Character,[],male,['Almenvs'],,,Mythological Greek Character,,,,
Q1790716,Iambe,Thracian mythological character who entertained Demeter,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1655431,Iamus,son of Evadne in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q179543,Iapetos,Titan in Greek mythology,titan,[],male,['Iapetus'],,https://www.theoi.com/Titan/TitanIapetos.html,Mythological Greek Character,Greek deity,titan,,
Q1180888,Iapyx,"mythical character in the Aeneid, son of Iasus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q849438,Iasion,mythical lover of Demeter,Mythological Greek Character,[],male,['Eetion'],,https://www.theoi.com/Georgikos/Iasion.html,Mythological Greek Character,,,,
Q453201,Iaso,Greek goddess of recuperation from illness,Mythological Greek Character,[],female,[],,https://www.theoi.com/Ouranios/AsklepiasIaso.html,Mythological Greek Character,,,,
Q1132071,Iasus,mythical king of Argos,Mythological Greek Character,[],male,['Iasos'],,,Mythological Greek Character,,,,
Q608800,Icarius of Athens,mythical introducer of wine,Mythological Greek Character,[],male,['Icarus of Athens'],,https://www.theoi.com/Heros/Ikarios.html,Mythological Greek Character,,,,
Q1658054,Icarius of Sparta,father of Penelope,Mythological Greek Character,[],male,['Icarios'],,,Mythological Greek Character,,,,
Q34041,Icarus,"Greek mythological figure, son of Daedalus",Mythological Greek Character,[],male,"['Icaros', 'Ikaros', 'Ikarus']",,,Mythological Greek Character,,,,
Q2007963,Idaea,Greek nymph,Greek nymph,[],female,"['Ide', 'Ida']",,https://www.theoi.com/Nymphe/NympheIdaia.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q1136130,Idas,"son of Aphareus, husband of Marpessa, argonaut in Greek mythology",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q748144,Idmon,son of Abas in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q570434,Idomeneus,"Greek mythical character, King of Crete",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1658551,Ilione,daughter of Priam in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1258941,Illyrius,son of Polyphemus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1495743,Ilus,"son of Tros in Greek mythology, mythological founder of Troy",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q735623,Inachus,river deity and king of the Argolid,Potamoi,['Inachos'],male,['Inachos'],,https://www.theoi.com/Potamos/PotamosInakhos.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q223690,Ino,queen in Greek mythology,Mythological Greek Character,[],female,"['Leucothea', 'Leucothoe']",,,Mythological Greek Character,,,,
Q179014,Io,nymph seduced by Zeus in Greek mythology,Greek nymph,[],female,['Phoronis'],,,Mythological Greek Character,Greek deity,Greek nymph,,
Q1456409,Iobates,"character in Greek mythology, Lycian king",Mythological Greek Character,[],male,['Amphianax'],,,Mythological Greek Character,,,,
Q504076,Iolaos,nephew of Heracles in Greek mythology,Mythological Greek Character,[],male,"['Iolaus', 'Sapphire']",,,Mythological Greek Character,,,,
Q744147,Iole,mythical daughter of Eurytus,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q853462,Ion son of Xuthus,mythical son of Apollo,Mythological Greek Character,[],male,['Ion'],,,Mythological Greek Character,,,,
Q738862,Iphicles,son of Amphitryon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1525379,Iphiclus,mythical son of Phylacus,Mythological Greek Character,[],male,['Iphiklos'],,,Mythological Greek Character,,,,
Q192673,Iphigenia,daughter of Agamemnon in Greek mythology,Mythological Greek Character,[],female,['Iphianassa'],,,Mythological Greek Character,,,,
Q1672201,Iphimedeia,daughter of Triopas in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1889919,Iphis,daughter of Ligdus,Mythological Greek Character,[],trans man,[],,,Mythological Greek Character,,,,
Q1672196,Iphitos,"the son of Eurytus, king of Oechalia",Mythological Greek Character,[],male,['Iphitus of Oechalia'],,,Mythological Greek Character,,,,
Q184570,Iris,the personification of the rainbow in ancient Greek religion and mythology,Greek deity,[],female,[],,https://www.theoi.com/Pontios/Iris.html,Mythological Greek Character,Greek deity,,,
Q753902,Ismene,mythological princess of Thebes,Mythological Greek Character,[],female,"['Ισμήνη', 'Ismenë']",,,Mythological Greek Character,,,,
Q2722978,Italus,mythical eponym of Italy,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q4205332,Itonus,son of Amphictyon,Mythological Greek Character,[],male,"['Itonius', 'Itonios', 'Itonus']",,,Mythological Greek Character,,,,
Q1675357,Itylus,son of Zethos in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1675360,Itys,mythical son of Tereus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q271891,Ixion,king of the Lapiths in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1676112,Iynx,arcadian nymph – daughter of Pan and Echo,Mythological Greek Character,[],female,[],,https://www.theoi.com/Nymphe/NympheIynx.html,Mythological Greek Character,,,,
Q176758,Jason,"Greek mythological hero, son of Aeson",Mythological Greek Character,[],male,['Iason'],,,Mythological Greek Character,,,,
Q131445,Jocasta,mythological queen of Thebes,Mythological Greek Character,[],female,"['Iokaste', 'Iokasta', 'Iocaste', 'Jocaste', 'Epicaste']",,,Mythological Greek Character,,,,
Q2642812,Karpos,son of Zephyrus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q655184,Kebriones,son of Priam in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q836792,Klymene,Oceanid in Greek mythology,Greek nymph,[],female,['Clymene'],,https://www.theoi.com/Nymphe/NympheKlymene.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q334447,Kratos,God from Greek mythology,Greek deity,['power'],male,"['Cratus', 'Cratos', 'Potestas']",,https://www.theoi.com/Daimon/Kratos.html,Mythological Greek Character,Greek deity,,,
Q192136,Kreios,Titan in Greek mythology,titan,[],male,"['Crius', 'Krios']",,https://www.theoi.com/Titan/TitanKrios.html,Mythological Greek Character,Greek deity,titan,,
Q636428,Kydoimos,personification of the noise of battle in ancient Greece,daemon,[],male,['Cydoemu'],,https://www.theoi.com/Daimon/Kydoimos.html,Mythological Greek Character,Greek deity,daemon,,
Q847005,Labdacus,mythological king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1433820,Labotas,mythical king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1065774,Lacedaemon,mythical king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q898947,Lachesis,one of the Fates of Greek Mythology,Greek deity,[],female,['Lakhesis'],,,Mythological Greek Character,Greek deity,,,
Q274600,Ladon,Greek mythological serpent,Mythological Greek Character,[],male organism,"['Hesperian Dragon', 'Drakôn Hesperios']",,https://www.theoi.com/Ther/DrakonHesperios.html,Mythological Greek Character,,,,
Q748296,Laertes,legendary king of Ithaca,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q463898,Laius,mythological king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q200073,Lamia,daughter of Poseidon in Greek mythology,Mythological Greek Character,[],female,"['Lamiae', 'Lilith']",,https://www.theoi.com/Ther/Lamia.html,Mythological Greek Character,,,,
Q1638536,Lampetia,daughter of Helius in Greek myth,Greek nymph,[],female,['Lampeto'],,https://www.theoi.com/Nymphe/NymphaiNeaireides.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q22878,Laocoön,son of Acoetes in Greek mythology,Mythological Greek Character,[],male,['Laocöon'],,,Mythological Greek Character,,,,
Q765456,Laodamas,son of Eteocles in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q754476,Laodamia,"Greek mythology character, wife of Protesilaus",Mythological Greek Character,[],female,['Laodameia'],,,Mythological Greek Character,,,,
Q332324,Laomedon,"Trojan king, son of Ilus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1805777,Lapithes,Son of Apollon,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1275070,Larissa,daughter of Pelasgus in Greek mythology,Greek nymph,[],female,['Larisa'],,,Mythological Greek Character,Greek deity,Greek nymph,,
Q779406,Latinus,king in Greek and Roman mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1462644,Learchus,son of Athamas in Greek mythology,Mythological Greek Character,[],male,['Clearchus'],,,Mythological Greek Character,,,,
Q182019,Leda,daughter of Thestius in Greek mythology,Mythological Greek Character,[],female,['Lada'],,https://www.theoi.com/Heroine/Leda.html,Mythological Greek Character,,,,
Q2393201,Leipephilene,"figure in Greek mythology,  daughter of Iolaus and Megara",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q2194100,Leitus,mythical son of Alector,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3270327,Lelantos,"minor character in the Dionysiaca, father of Aura",titan,[],male,['Lelantus'],,https://www.theoi.com/Titan/TitanLelantos.html,Mythological Greek Character,Greek deity,titan,,
Q1419059,Lelex,king of Laconia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q440230,Leon of Sparta,legendary king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1819543,Leonteus,"Lapith king, son of Coronus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q161096,Lethe,river of forgetfulness in the Greek underworld,Potamoi,[],female,['Lemosyne'],,https://www.theoi.com/Daimon/Lethe.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q103107,Leto,Greek mythological figure and mother of Apollo and Artemis,titan,[],female,['Latona'],,https://www.theoi.com/Titan/TitanisLeto.html,Mythological Greek Character,Greek deity,titan,,
Q582643,Leuce,Greek nymph,Greek nymph,[],female,['Leuke'],,https://www.theoi.com/Nymphe/NympheLeuke.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q2316900,Leucippus,son of Perieres and father of the Leucippides,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q339980,Leucothoë,daughter of Orchamus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1129914,Libya,goddess in Roman and Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q922330,Lichas,"mythical character, servant of Heracles",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2335647,Licymnius,son of Electryon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q10514702,Limos,personification of famine in Greek mythology,Greek deity,[],female,['Fames'],,https://www.theoi.com/Daimon/Limos.html,Mythological Greek Character,Greek deity,,,
Q647496,Linus,son of Apollo and Urania,Mythological Greek Character,[],male,"['Oetolinus', 'Linos', 'Linus']",,,Mythological Greek Character,,,,
Q1815682,Liriope,"water nymph, mother of Narcissus",naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheLiriope.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q2465677,Lotis,nymph in Greek mythology,naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheLotis.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q501667,Lycaon,"Greek mythical character, king of Arcadia, son of Pelasgus and Meliboea",autochthonos,[],male,['Lykaon'],,https://www.theoi.com/Heros/Lykaon.html,Mythological Greek Character,autochthonos,,,
Q1330532,Lycomedes,king of Scyros in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q609650,Lycurgus of Arcadia,son of Aleus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q368157,Lycurgus of Nemea,mythical character,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q211326,Lycurgus of Sparta,legislator of Sparta,Mythological Greek Character,[],male,['Lycurgus'],,,Mythological Greek Character,,,,
Q1047047,Lycus,"Greek mythical character, brother of Nycteus and king of Thebes",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q887785,Lydus,ancient Greek king of Maeonia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1124866,Lynceus,"mythical brother of Ida, son of Aphareus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1244430,Lysithea,Oceanid of Greek mythology,Okeanid,[],female,[],,,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1084868,Lyssa,Greek spirit of mad rage and frenzy,Greek deity,['insanity'],female,[],,https://www.theoi.com/Daimon/Lyssa.html,Mythological Greek Character,Greek deity,,,
Q6817243,Macareus,son of Helios and king of Lesbos,Mythological Greek Character,[],male,"['Macar', 'Makar', 'Macareus of Lesbos']",,,Mythological Greek Character,,,,
Q1550960,Macaria,daughter of Heracles in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q674319,Machaon,mythical Greek healer hero,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1301614,Macris,daughter of Aristaeus in Greek mythology,Greek nymph,[],female,[],,https://www.theoi.com/Nymphe/NympheMakris.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q1250023,Maera,mythical dog of Icarius of Attica,Mythological Greek Character,[],female organism,[],,,Mythological Greek Character,,,,
Q1884324,Magnes son of Aeolus,mythical king of Magnesia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q205233,Maia,Pleiad and mother of Hermes,Pleiades,[],female,[],,https://www.theoi.com/Nymphe/NympheMaia.html,Mythological Greek Character,Greek deity,Greek nymph,Pleiades,
Q3043953,Makedon,mythical forefather of the Macedonians,Mythological Greek Character,[],male,['Macedon'],,,Mythological Greek Character,,,,
Q2631851,Manes,king of Maeonia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1632703,Mantius,son of Melampus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1332949,Manto,mythical daughter of Teiresias,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q935885,Maris,Etruscan deity,Greek deity,[],female,[],,,Mythological Greek Character,Greek deity,,,
Q149792,Maron,mythical son of Euanthes,Mythological Greek Character,[],male,[],,https://www.theoi.com/Georgikos/SeilenosMaron.html,Mythological Greek Character,,,,
Q932325,Marpessa,mythical daughter of Euenus,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q599737,Marsyas,satyr musician in Greek mythology,satyr,[],male,[],,https://www.theoi.com/Georgikos/SatyrosMarsyas.html,Mythological Greek Character,satyr,,,
Q1787973,Meander,Greek god of the Meander river in Caria,Potamoi,['Great Menderes River'],male,['Maeandros'],,https://www.theoi.com/Potamos/PotamosMaiandros.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q1968413,Mecisteus,son of Talaus and Lysimache in ancient Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q174278,Medea,daughter of King Aeëtes of Colchis in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1463103,Medon,mythical son of Codrus of Athens,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1851846,Medus,son of Medea with either Aegeas or Jason,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q160730,Medusa,"in Greek mythology, one of the three Gorgons, described as a woman with snakes in place of hair, beheaded by Perseus",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q371545,Megaera,one of the Erinyes or Furies,Mythological Greek Character,[],female,[],,https://www.theoi.com/Khthonios/Erinyes.html,Mythological Greek Character,,,,
Q27949366,Megapenthes,"figure in Greek mythology, son of Proetus, king of Argos",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q929768,Megara,mythical wife of Heracles and daughter of Creon,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q247446,Megareus of Onchestus,mythical son of Poseidon,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2300199,Meges,mythical son of Phyleus,Mythological Greek Character,[],male,['Phyleides'],,https://www.theoi.com/Heros/Meges.html,Mythological Greek Character,,,,
Q602258,Melampus,mythical king of Argos,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1299128,Melanthius,Odyssey character,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1862383,Melantho,daughter of Dolius in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1255043,Melanthus,son of Andropompus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q321541,Meleager,son of Oeneus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q505207,Melete,one of the three original Boeotian Muses in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1414119,Melia,"nymph in Greek mythology, consort of Poseidon",Mythological Greek Character,[],female,[],,https://www.theoi.com/Nymphe/NympheMelia4.html,Mythological Greek Character,,,,
Q738007,Melicertes,Greek mythological figure,Greek water deities,[],male,"['Palaemon', 'Palaimon']",,https://www.theoi.com/Pontios/Palaimon.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q3178796,Melinoe,ancient Greek goddess of propitiation,Greek deity,['nightmare'],female,[],,https://www.theoi.com/Khthonios/Melinoe.html,Mythological Greek Character,Greek deity,,,
Q1919444,Melissus of Crete,Greek mythological character,Mythological Greek Character,[],male,[],,https://www.theoi.com/Georgikos/KoureteMelisseus.html,Mythological Greek Character,,,,
Q16933131,Melite,naiad of Greek mythology,naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheMelite.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q103992,Melpomene,Greek muse of tragedy,Mythological Greek Character,[],female,[],,https://www.theoi.com/Ouranios/MousaMelpomene.html,Mythological Greek Character,,,,
Q506781,Memnon,mythical Ethiopian king,Mythological Greek Character,[],male,['Ismandes'],,,Mythological Greek Character,,,,
Q788268,Memphis,mythological daughter of Nilus,Mythological Greek Character,[],female,[],,https://www.theoi.com/Nymphe/NympheMemphis.html,Mythological Greek Character,,,,
Q171839,Menelaus,"mythical king of Sparta, husband of Helen of Troy",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q781867,Menestheus,mythical king of Athens,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1178176,Menoeceus,"mythical character, father of Creon",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q8140979,Menoetius,Titan in Greek mythology,titan,[],male,[],,,Mythological Greek Character,Greek deity,titan,,
Q214003,Mentor,"mythical son of Alcimus, in the Odyssey",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q367819,Meriones,mythical son of Molus of Crete,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q735518,Merope,one of the Pleiades in Greek mythology: wife of Sisyphus,Pleiades,[],female,[],,https://www.theoi.com/Nymphe/NympheMerope.html,Mythological Greek Character,Greek deity,Greek nymph,Pleiades,
Q1924155,Messene,mythical daughter of Triopas,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q2290455,Mestra,mythical daughter of Erysichthon,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1469456,Metanira,mythical character,Mythological Greek Character,[],female,['Neaera'],,,Mythological Greek Character,,,,
Q591842,Metion,son of Erechtheus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q190565,Metis,Oceanid of Greek mythology,Okeanid,['wisdom'],female,[],,https://www.theoi.com/Titan/TitanisMetis.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1237258,Metope,nymph,naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheMetope.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q308398,Midas,king with the power to turn whatever he touches to gold,Mythological Greek Character,[],male,"['Midacritus', 'Mita']",,https://www.theoi.com/Heros/Midas.html,Mythological Greek Character,,,,
Q2470261,Miletus,mythical founder of Miletus,Mythological Greek Character,[],male,['Miletos'],,,Mythological Greek Character,,,,
Q1045732,Mimas,giant (Greek mythology),Giants,[],male,[],,,Mythological Greek Character,Greek deity,Giants,,
Q23168,Minos,"Greek mythology character, son of Zeus and Europa, king of Crete",Mythological Greek Character,[],male,['Minos II'],,,Mythological Greek Character,,,,
Q129866,Minotaur,creature of Greek mythology,Mythological Greek Character,[],male,['Asterion'],Labyrinth of Knossos,https://www.theoi.com/Ther/Minotauros.html,Mythological Greek Character,,,,
Q1546353,Minthe,"water nymph, consort of Hades",Greek nymph,[],female,"['Mintha', 'Menthe', 'Mint', 'Mentha']",,https://www.theoi.com/Nymphe/NympheMinthe.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q1466343,Minyas,mythical king of Orchomenus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1777717,Misenus,figure from Greco-Roman mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q690388,Mneme,one of the three original Boeotian Muses in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q102884,Mnemosyne,personification of memory in Greek mythology,titan,['memory'],female,['Mnemosynë'],,https://www.theoi.com/Titan/TitanisMnemosyne.html,Mythological Greek Character,Greek deity,titan,,
Q2622614,Molossus,mythical son of Pyrrus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q465518,Momus,the personification of satire and mockery in Greek mythology,Greek deity,[],male,[],,https://www.theoi.com/Daimon/Momos.html,Mythological Greek Character,Greek deity,,,
Q492938,Mopsus,"seer in Greek mythology, son of Ampyx",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q528869,Mormo,mythical character,Mythological Greek Character,[],female,['Mormolykeia'],,,Mythological Greek Character,,,,
Q1065802,Moros,Greek spirit of doom,Greek deity,[],male,['Morus'],,https://www.theoi.com/Daimon/Moros.html,Mythological Greek Character,Greek deity,,,
Q194012,Morpheus,Greek deity associated with sleep and dreams,Greek deity,['dream'],male,[],,https://www.theoi.com/Daimon/OneirosMorpheus.html,Mythological Greek Character,Greek deity,,,
Q1956649,Myles,Ancient King of Laconia in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2445677,Myrmidon,"Greek mythical character, eponymous ancestor of the Myrmidons",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q771366,Myrrha,daughter of Cinyras in Greek mythology,Mythological Greek Character,[],female,['Smyrna'],,,Mythological Greek Character,,,,
Q615912,Myrtilus,son of Hermes in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q761106,Nana,daughter of the Phrygian river-god Sangarius in Greek mythology,Greek nymph,[],female,[],,https://www.theoi.com/Nymphe/NympheNana.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q179256,Narcissus,hunter in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Narkissos.html,Mythological Greek Character,,,,
Q833826,Nauplius,"king of Nauplia, son of Poseidon in Greek mythology",Mythological Greek Character,[],male,['Nauplius I'],,,Mythological Greek Character,,,,
Q135224,Nausicaa,daughter of Alcinous in Greek mythology,Mythological Greek Character,[],female,"['Nausicaä', 'Nausikaa']",,,Mythological Greek Character,,,,
Q80493,Nausithous,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3289828,Neikea,personifications of querrels in Greek mythology,Greek deity,[],female,[],,https://www.theoi.com/Daimon/Neikea.html,Mythological Greek Character,Greek deity,,,
Q637955,Neleus,mythical son of Poseidon or Cretheus and father of Nestor,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q199438,Nemean lion,the lion killed by Hercules,Mythological Greek Character,[],male organism,[],Nemea,https://www.theoi.com/Ther/LeonNemeios.html,Mythological Greek Character,,,,
Q185747,Nemesis,goddess of Greek mythology,Okeanid,['punishment'],female,"['Astræa', 'Astrea', 'Astraea']",,https://www.theoi.com/Daimon/Nemesis.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q322639,Neoptolemus,son of Achilles,Mythological Greek Character,[],male,"['Pyrrus', 'Pyrros', 'Pyrrhus']",,,Mythological Greek Character,,,,
Q624551,Nephele,"cloud goddess, wife of Athamas and mother of Phrixus and Helle",Greek nymph,[],female,"['Nebula', 'Nephele']",,https://www.theoi.com/Nymphe/NympheNephele2.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q189527,Nereus,sea god of Greek mythology,Greek water deities,[],male,['Old Man of the Sea'],,https://www.theoi.com/Pontios/Nereus.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q3564989,Nerites,Greek deity,Greek water deities,[],male,[],,https://www.theoi.com/Pontios/Nerites.html,Mythological Greek Character,Greek deity,Greek water deities,,
